,Text,Stance,Class,Target
287,@USER @USER @USER and the #democratic cannibalism begins,0,1,Joe Biden
288,"@USER @USER first responders police firefighters and blue collar workers for trump2020!
#maga",-1,1,Joe Biden
289,"i kinda feel bad for them as they are used to having the brain trust that is red #maga on the other end of their self defeating/absorbed/damning bizarrely hypocritical takes!

they just can’t quiet seem to grasp the concept of actual principles being more than political props.",0,2,Joe Biden
290,"@USER best president ever!
#trump2020",-1,0,Joe Biden
291,"@USER please stop pushing polls. we need to all act like biden is 10 points behind and only our vote &amp; those of our family &amp; friends can save us!
#votelikeyourlifedependsonit 
#votebluetosaveamerica",1,2,Joe Biden
292,@USER kevin you want a free signed check to help your millionaire and billionaire friends @USER wants a safe oversight #gopcorruptionovercountry #votebluetosaveamerica,1,3,Joe Biden
293,biden phone home! @USER @USER @USER @USER #maga2020 #kag2020 #kag #trump2020 HTTP,-1,0,Joe Biden
294,"joe biden on gun reform: “our kids are getting sent to school having to hide under desks, learning how to run down corridors to avoid being shot. it’s immoral. i’m the only one who’s beaten the nra nationally and i beat them twice.” HTTP",0,1,Joe Biden
295,"watch ""maga drag the interstate -  the gathering has begun ! we are the rally"" on youtube - HTTP
#trump2020",-1,1,Joe Biden
296,excited about ⁦turning the page from ⁦⁦@USER⁩?! #votebluetosaveamerica #votebidenharris2020 #bidenharris2020 #census2020 responding online | 2020 census HTTP,1,3,Joe Biden
297,@USER trump,0,0,Joe Biden
298,"@USER question:  if @USER ""fought for decades to cut #socialsecurity "" why can no one find a single friggin' example of him voting to do so? this is a misdirect. why aren't @USER ""adjustments"" considered taboo? adjustments can be positive or negative. #democraticdebate",0,2,Joe Biden
299,@USER #kag2020 #trump2020 i’m one of the assholes that voted for him and will do it again november 3 2020 😂 have a wonderful day don’t forget to support ur local anarchist to achieve below if y’all r strong enough to stand against patriots 🖕🏻 HTTP,-1,2,Joe Biden
300,"@USER @USER a trump win is our last chance, the us withdrawing from the un is likely after trump wins.
our swamp is very closely linked to the us swamp.
no more us money will leave only europe on the path to self destruction.
europeans will demand the freedoms americans will still enjoy.",-1,1,Joe Biden
301,@USER democrats at their convention wish to segregate the united states into groups by gender and race. the republicans swore in people from different races and genders into becoming americans #trump2020 and an immigrant was headline speaker. #cspan,-1,2,Joe Biden
302,"@USER you do know that its the #traitorinchief 
#gopbetrayedamerica  who we must defend against
#votebluetosaveamerica",1,3,Joe Biden
303,"@USER #kneepadsandpeepads2020 is the best democrats have to offer.

#trump2020 #fourmoreyears of making chrissy cry.",0,2,Joe Biden
304,"@USER @USER is about cohesiveness, exactly the right message. #votebidenharris #democraticnationalconvention",1,3,Joe Biden
305,@USER i’ve talked with many people today who say they’re too anxious to watch. we all are sure it will go well. but ugh i can’t stand to see 45’s shenanigans. biden i’m sure will be great. our bell wether county is showing far fewer trump signs than in ‘16. HTTP,1,0,Joe Biden
306,joe biden doesn’t like judge barrett because he can grope her or sniff her hair. HTTP,-1,0,Joe Biden
307,"@USER @USER you’re losing, lindsey.

south carolina doesn’t want a groveling sycophant representing them.

you’re over, comrade.
#joebiden 
#senatormccain
#jaimeharrison
#trump
#putinspuppet 
#putin
#moscowmitch 
#cnn
#foxnews",0,2,Joe Biden
308,"donald trump told white supremacists to wait until he gives the word to pull up. if you’re black and support trump, what y’all gonna do when these race soldiers can’t tell that you’re a  #maga supporter HTTP",1,1,Joe Biden
309,@USER have you forgotten the fact that when you and o left the white house their were 13 million more of food stamps and 8 million more in poverty.  #trump2020,-1,1,Joe Biden
310,"@USER honestly, i'm never going to expect @USER to ever condemn white supremacists, because he is one of them. #racisttrump #votetrumpout #debates #election2020",1,2,Joe Biden
311,@USER i wasn't impressed by his speech. those proposals could have came from any ordinary folk's mouth. does #joebiden really know how to run the country? hmmmmm.,-1,1,Joe Biden
312,"i'm tired of divisive and inept leadership from the #president of the united states. that's why i'm voting for .@USER this #electionday. (you can disagree with me if you'd like, but please... be civil. fail to do so and you will be blocked. thank you!) #biden2020 #trump2020",0,1,Joe Biden
313,president trump is not a racist. he has done many things to help the black community from opportunity zones to prison reforms. he increased employment for blacks. a racist would not do any of this.#maga,-1,1,Joe Biden
314,@USER trump knows he's going to lose. everyone needs to #voteblue for biden and down ballot. that mf isn't going to steal this election. #biden2020 #saveourcountryvoteblue,1,1,Joe Biden
315,debate between trump &amp; biden is today. this is about to be so ghetto😂,0,1,Joe Biden
316,biden's already slipping!,-1,2,Joe Biden
317,"that's right, you did vice president biden. we'll be right back. #demdebate",0,1,Joe Biden
318,@USER now do the part where he sounds demented you hack. #fakenewscnn #trump2020 #deardiary,-1,1,Joe Biden
319,"@USER break the law and get a prime time speaking gig for the @USER. be a pathological liar and get nominated to lead the entire #republican party. 

that's what the @USER are telling us without wanting to sound too proud about that fact, right @USER? scif breacher bingo.",1,1,Joe Biden
320,"@USER that would be insane. the whole idea is to give the gop less targets hence the vetting process. they're already making up lies about biden and they'll do the same thing to his vp choice. fox and oann would have a field day making up shit about a whole cabinet.

#voteblue",1,1,Joe Biden
321,@USER blah blah blah what is your plan?  #;hellnodementiajoe  #trump2020,-1,0,Joe Biden
322,@USER this city has turned into a shit hole of domestic terrorists. they should all fly one way to north korea and see if 🇺🇸 is so bad.  terrible democrats leading their citizens into hell. #maga🇺🇸🇺🇸🇺🇸 oh and biden is smelling kids! HTTP,-1,1,Joe Biden
323,@USER @USER if the democrats were wise they would not vote to convict either. #2020election is coming.,0,1,Joe Biden
324,@USER negative ghost rider. #trump2020,0,1,Joe Biden
325,@USER i am sending joe biden all the positive vibes i can. i am anxious.,1,1,Joe Biden
326,@USER @USER is jill biden debating for sleepy joe? #trump2020 #bidenriots,-1,0,Joe Biden
327,"the #dnc #dnc2002convention is making me feel hopeful.

and since the #trumpvirus i haven't felt hopeful in a long time !

thank you @USER @USER

#votebidenharristosaveamerica
#votebluetoendthisnightmare",1,2,Joe Biden
328,democrats when biden told trump to shut up HTTP,0,0,Joe Biden
329,"i’m as surprised as everyone else, but #joebiden is actually killing this debate",1,2,Joe Biden
330,"""because i am a democrat with a capital d"" - joe biden 2020 #democraticdebate #joebiden #capitald",1,2,Joe Biden
331,"@USER hillary beat his ass into yesterday with the popular vote. hillary lost by a scant 77k votes scattered over 3 key swing states that cost her the ec vote. 
you have no clue. this ain't about #joebiden. this is a complete referendum on the #trumpmeltdown that we see everyday.",0,1,Joe Biden
332,"bloomberg can’t beat trump. i don’t care how many billion he burns trying. the real dems are taking him apart. 

#democraticdebate #demdebate",0,1,Joe Biden
333,let antifa and blm abolish the police and government. that’s the only two things standing in the way of good america loving patriots from shooting these sorry excuses of flesh. #trump2020,-1,1,Joe Biden
334,"tax returns, 'law &amp; order', covid, and more: trump, biden trade insults in fiery presidential debate

@USER @USER #debates2020 HTTP",0,2,Joe Biden
335,"@USER @USER don't hold your breath.
#votebluetosaveamerica 
#votebiden 
#trumpisnotadoctor",1,3,Joe Biden
336,“i think the oeople are ready. we just have to keep pushing”. #joebiden addresses race and crim justice. #dnc2020,0,1,Joe Biden
337,"insanity “we’d expect nothing less from #donaldtrump,who pissed away the chance to protect the lives of 200k americans when he didn’t make a plan to stop covid-19”#biden campaign issues hilarious smackdown on trump’s demand for debate drug test - HTTP",1,3,Joe Biden
338,"@USER #joebiden the only one fit to do the job 💪🏻

#fbrpartytime #fbr

 #presidentbiden #november3rd HTTP",1,2,Joe Biden
339,"@USER additional that same idiotic logic that so many people believe when they voted for this mad man we have in our house. what do you have to lose??? we new, and it’s even worse. #biden2020",1,1,Joe Biden
340,"well, @USER , that went well!
#votebluetosaveamerica @USER @USER @USER @USER @USER @USER @USER 
‘fox  HTTP",1,0,Joe Biden
341,"biden just promised at the #demdebate to appoint a black woman to the supreme court.

here are some women he could choose. HTTP",0,1,Joe Biden
342,@USER @USER kamala harris locked up 1500 people for smoking weed while she laughed about smoking weed herself and blocked evidence of an innocent man on death row. never forget #kamalaharrisvp #kamalaisacop #firethom #dnc2020 #democraticconvention #dncconvention,0,3,Joe Biden
343,y’all do know that trump is gonna smoke biden in this debate right ? 😭😭😭😭😂,-1,0,Joe Biden
344,"@USER @USER @USER as much as possible i'm gonna get off my butt everyday up through november 2, to vote early and work to engage and encourage others to do the same. 

#postcardstovoters 
#volunteering for fed &amp; local democratic candidates

#votebluetosaveamerica 
&amp; #voteouthate",1,2,Joe Biden
